country,year,enep,disprop,pr,plurality,closeness,growth,lnincome,pec1,pec20,vote_pec,smallpec,largepec,turnout,year2,enep_bw,disprop_bw,pr_bw,plurality_bw,closeness_bw,growth_bw,lnincome_bw,pec1_bw,pec20_bw,vote_pec_bw,smallpec_bw,largepec_bw,turnout_bw,enep_wi,disprop_wi,pr_wi,plurality_wi,closeness_wi,growth_wi,lnincome_wi,pec1_wi,pec20_wi,vote_pec_wi,smallpec_wi,largepec_wi,turnout_wi
Australia,1972,2.76999998092651,6.90007972717285,0,0,17.5499992370605,2.038253117824567,9.473508834838867,0,0,0.414000015258789,0,0,0.9540000152587891,19720,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.2865625333786044,-2.8403259184956546,0,0,9.72687548637386,0.4124189224377961,-0.28405141830444336,0,0,-0.03427498588562028,0,0,0.005568752861022985
Australia,1974,2.66000008583069,5.90169525146484,0,0,14.3999977111816,1.464696852419607,9.498661994934082,0,0,0.44900001525878896,0,0,0.9540000152587891,19740,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.3965624284744247,-3.8387103942036642,0,0,6.576873960494959,-0.1611373429671641,-0.2588982582092285,0,0,7.250141143796962e-4,0,0,0.005568752861022985
Australia,1975,2.70000004768372,14.0547151565552,0,0,1,0.006017116503386433,9.498722076416016,0,0,0.530999984741211,0,0,0.9540000152587891,19750,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.3565624666213947,4.314309510886696,0,0,-6.823123750686641,-1.6198170788833846,-0.2588381767272949,0,0,0.08272498359680175,0,0,0.005568752861022985
Australia,1977,3.11500000953674,14.9300003051758,0,0,1.5,2.324277550486343,9.537665367126465,0,0,0.48099998474121103,0,0,0.95,19770,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,0.05843749523162556,5.189594659507296,0,0,-6.323123750686641,0.6984433550995721,-0.2198948860168457,0,0,0.03272498359680176,0,0,0.0015687376022338606
Australia,1980,2.80999994277954,8.25,0,0,7.69999694824219,1.7955178566234196,9.582380294799805,0,0,0.46299999237060496,0,0,0.9440000152587891,19800,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.24656257152557437,-1.4904056456685044,0,0,-0.12312680244445051,0.16968366123664858,-0.17517995834350586,0,0,0.014724991226195694,0,0,-0.004431247138977024
Australia,1983,2.67000007629395,10.3100004196167,0,0,15.0999984741211,-3.533963764388787,9.57913589477539,0,0,0.435999984741211,0,0,0.9459999847412109,19830,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.3865624380111643,0.5695947739481948,0,0,7.27687472343446,-5.159797959775558,-0.17842435836791992,0,0,-0.01227501640319828,0,0,-0.002431277656555153
Australia,1984,2.78999996185303,7.94999980926514,0,0,13.0999984741211,3.420880633248302,9.612772941589355,0,0,0.45,0,0,0.941999969482422,19840,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.2665625524520845,-1.7904058364033641,0,0,5.27687472343446,1.7950464378615312,-0.14478731155395508,0,0,0.0017249988555907425,0,0,-0.006431292915344056
Australia,1987,3.01999998092651,10.4200000762939,0,0,11.5,1.0054362110634827,9.687256813049316,0,0,0.459000015258789,0,0,0.938000030517578,19870,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.03656253337860438,0.6795944306253947,0,0,3.6768762493133593,-0.6203979843232883,-0.07030344009399414,0,0,0.010725014114379705,0,0,-0.01043123188018813
Australia,1990,3.33999991416931,12.4799995422363,0,0,4.69999694824219,2.053162892516582,9.769997596740723,0,0,0.43180000305175803,0,0,0.953000030517578,19900,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,0.2834373998641957,2.7395938965677953,0,0,-3.1231268024444505,0.4273286971298109,0.01243734359741211,0,0,-0.01647499809265124,0,0,0.0045687681198118835
Australia,1993,2.88000011444092,8.11999988555908,0,0,8.14999771118164,3.0726355026938705,9.77751636505127,0,0,0.44270000457763703,0,0,0.958000030517578,19930,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.1765623998641943,-1.6204057601094242,0,0,0.32687396049499995,1.4468013073070995,0.019956111907958984,0,0,-0.005574996566772239,0,0,0.009568768119811888
Australia,1996,3.21000003814697,10.9700002670288,0,0,6.34999847412109,2.8216205291860206,9.860215187072754,0,0,0.47200000762939504,0,0,0.958000030517578,19960,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,0.1534375238418555,1.2295946213602953,0,0,-1.4731252765655505,1.1957863337992496,0.10265493392944336,0,0,0.023725006484985767,0,0,0.009568768119811888
Australia,1998,3.46000003814697,0.870000004768372,0,0,5.89999771118164,3.501163177336224,9.922395706176758,0,0,0.39180000305175805,0,0,0.9520000457763671,19980,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,0.4034375238418555,-8.870405640900133,0,0,-1.923126039505001,1.875328981949453,0.16483545303344727,0,0,-0.05647499809265122,0,0,0.0035687833786010037
Australia,2001,3.46000003814697,9.36999988555908,0,0,0.759998321533203,0.7045623437479804,9.995133399963379,0,0,0.42700000762939505,0,0,0.9490000152587891,20010,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,0.4034375238418555,-0.37040576010942416,0,0,-7.0631254291534376,-0.9212718516387906,0.23757314682006836,0,0,-0.021274993515014218,0,0,5.687528610229808e-4
Australia,2004,3.17,8.56,0,0,2.83,2.9552350943458947,10.070205688476562,0,0,0.467,0,0,0.9431999999999999,20040,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,0.11343748569488543,-1.180405645668504,0,0,-4.993123750686641,1.3294008989591237,0.31264543533325195,0,0,0.018724998855590758,0,0,-0.005231262397766168
Australia,2007,3.03,15.44,0,0,7.1,1.7231462463014964,10.118850708007812,0,0,0.42090000000000005,0,0,0.9475,20070,3.0565625143051145,9.740405645668504,0,0,7.823123750686641,1.625834195386771,9.75756025314331,0,0,0.44827500114440927,0,0,0.9484312623977661,-0.026562514305114693,5.699594354331495,0,0,-0.723123750686641,0.09731205091472539,0.36129045486450195,0,0,-0.027375001144409217,0,0,-9.312623977660861e-4
